label	text
oos	tôn_giáo có ảnh_hưởng nhất ở phú_quốc là gì
oos	có thể chuyển nhượng cho công ty khác được không
oos	méxico giáp với những quốc_gia nào
oos	công_trình thuỷ_điện yaly nằm trên con sông này
oos	rắn hổ_mang chúa thuộc họ gì
oos	hội_nghị potsdam diễn ra vào ngày_tháng năm nào
oos	loài trăn thường ngủ ở đâu
oos	cuộc khởi_nghĩa lam sơn do ai lãnh_đạo
oos	kinh_đô nhà đinh tiền lê_nằm ở tỉnh nào hiện_nay
oos	hành_tinh duy_nhất trong hệ mặt_trời không lấy tên của các vị thần la mã là hành_tinh nào
oos	miếu bà_chúa xứ núi sam được khánh_thành năm bao_nhiêu
oos	voi là động_vật biểu_tượng của quốc_gia đông nam á nào
oos	nước nào lấy ngựa karabakh làm con vật biểu_tượng quốc_gia
oos	sông nào ở quảng_bình chảy ngược
oos	nguyên_tố nào theo tiếng la tinh có nghĩa là rạng_đông
oos	cờ_vua còn có tên gọi nào khác
oos	chi phí em báo có bao gồm vat chưa ?
oos	chùa kim liên thuộc tỉnh nào
oos	vị vua đầu_tiên trong lịch_sử phong_kiến việt_nam khởi_xướng tục cày ruộng tịch_điền
oos	cách dùng chữ ký số từ xa có dễ không
oos	mật_độ dân_số của hà_nội là bao_nhiêu
oos	trận bạch đằng diễn ra vào năm nào
oos	châu_lục nào đông dân nhất
oos	méxico giáp với những quốc_gia nào
oos	đồng_tiền được đúc đầu_tiên của nước ta tên là gì
oos	napoleon bonaparte là hoàng_đế của nước nào
oos	nghĩa_trang nào ở thành_phố hồ_chí_minh là nơi quy_tập hơn 14 ngàn anh_hùng liệt_sỹ
oos	đã có bao_nhiêu kỉ băng_hà trên trái_đất
oos	trước khi trở_thành quốc_gia độc_lập indonesia là thuộc địa của nước nào
oos	toà tháp cao nhất thế_giới
oos	morse phát_minh ra điện_tín vào năm nào
oos	ngoài tài_năng toán_học lương thế vinh còn để lại phát_minh nổi_tiếng nào
oos	obama là tổng_thống thứ bao_nhiêu của nước mỹ
oos	tố hữu từng giữ những chức_vụ nào
oos	hàn_quốc còn có những tên gọi nào
oos	trần đức lương sinh ngày_tháng năm nào
oos	dân_số đông_timor là bao_nhiêu
oos	lên kê khai thì hộ anh phải báo cáo thuế theo quý không như thuế khoán đúng không?
oos	chiếc iphone đầu_tiên có tên gọi là gì
oos	giá vàng hôm_nay bao_nhiêu
oos	hà_tĩnh hiện_nay có bao_nhiêu huyện_thị thành_phố thuộc tỉnh
oos	hóa đơn điện tử bên em có lùi ngày được không?
oos	the love of siam là gì
oos	lê_hiến tông là vị vua thứ mấy của triều hậu lê
oos	núi bà đen cao bao_nhiêu
oos	đã có bao_nhiêu kỉ băng_hà trên trái_đất
oos	thủ_đô của peru là thành_phố nào
oos	tên của tôn_giáo cổ_xưa nhất trên thế_giới
oos	ai là người tìm ra vac – xin chống bệnh dại
oos	ai là tác_giả của tập thơ ức trai thi_tập
oos	tổng_thống nào của việt_nam cộng_hoà đọc bản tuyên_bố đầu_hàng
oos	""" phong_cầm "" là tên khác của loại nhạc_cụ nào"
oos	việt_nam hiện_tại có bao_nhiêu tỉnh và thành_phố
oos	giá_trị tài_sản của phạm nhật vượng
oos	đảo nào lớn nhất nước ta
oos	chó_ngao 3 đầu cerberus của thần hades có tác_dụng gì
oos	dân_tộc nào có tục trồng cây nêu vào dịp tết
oos	liên_minh châu_âu là gì
oos	gỗ nhóm 1 ở việt_nam là gì
oos	kỳ thi nho đầu_tiên của việt_nam được tổ_chức dưới triều_đại nào
oos	tên đầy_đủ của mỹ là gì
oos	tây_nguyên bao_gồm những tỉnh nào ở việt_nam
oos	nướcta gia_nhập liên_hợp_quốc năm nào
oos	loài hoa nào được xem là biểu_tượng của phần_lan
oos	olympia ở đâu
oos	vườn_quốc_gia nào thuộc địa_bàn tỉnh cà_mau
oos	trước khi trở_thành quốc_gia độc_lập indonesia là thuộc địa của nước nào
oos	con sông nào nằm ở trung nam của nam mỹ
oos	cuộc khởi_nghĩa hương_khê do ai cầm_đầu
oos	ai là chính_cung hoàng_hậu của vua miến_điện alaungpaya
oos	triều_tiên có tên đầy_đủ là gì
oos	vietnam airlines gia_nhập skyteam năm nào
oos	thủ_lĩnh chống lại chính_quyền đông hán là ai
oos	ai là người trị_vì lâu nhất trong số 13 đời vua của nhà_nguyễn
oos	ai là nữ_tướng huyền_thoại của đội quân tóc dài
oos	tỉnh bắc_giang tiếp_giáp tỉnh nào
oos	thuốc kháng_sinh được ra_đời năm nào
oos	điệu dân_ca nào của bắc_ninh được công_nhận là di_sản văn_hoá của unesco
oos	tướng thanh nào đã tự_vẫn sau khi bị vua quang trung_đại phá
oos	zing là gì
oos	bia tiến_sĩ nào được unesco công_nhận là di_sản tư_liệu thế_giới
oos	có bao_nhiêu nhóm máu chính
oos	tháp nghiêng pisa ở italy được xây_dựng trong khoảng thời_gian bao_lâu
oos	ai là người khỏi đầu dự_án gmail
oos	ngôi nhà biểu_tượng của người ba na
oos	hệ_thống thông_tin là gì
oos	vua trần_thái tông từng tìm đến đạo phật xin tu ở núi nào
oos	số la mã là gì
oos	vườn treo babylon nằm ở quốc_gia nào
oos	phụ_nữ ở mỹ có quyền bầu_cử từ năm nào
oos	tỉnh hoà_bình hiện_nay có mấy đơn_vị hành_chính cấp huyện_thị
oos	tỉnh_lỵ của hậu_giang hiện_nay là thành_phố nào
oos	họ là người phát_minh ra máy_bay họ là ai
oos	núi nào là nơi bà triệu đứng lên khởi_nghĩa
oos	yoona sinh ngày mấy
oos	hình_chữ_nhật là gì
oos	ông hoàng nhạc pop của thế_giới là ai
oos	trưởng phái_đoàn nước ta tham_dự hội_nghị genève về lập lại hoà_bình cho đông dương là ai
oos	đơn_vị_tiền_tệ của bangladesh hiện_nay là đồng nào
oos	lớp không_khí bao quanh trái_đất được gọi là gì
oos	cơ_quan nào giải_thích luật do quốc_hội ban_hành
oos	vua của thục hán là ai
oos	đàn nhị là loại nhạc_cụ của môn nghệ_thuật nào
oos	ông đinh la thăng trước_đây giữ những chức_vụ gì
oos	vị trạng_nguyên đầu_tiên của nước ta là ai
oos	năm 2006 tạp_chí time đã bình_chọn momofuku ando vào danh_sách nào
oos	bà nguyễn_thị lộ quê ở tỉnh nào của việt_nam
oos	người việt duy_nhất được phong tướng ở cả việt_nam lẫn trung_quốc
oos	trên thế_giới quốc_gia nào có lãnh_thổ rộng nhất
oos	vệ_tinh_nhân_tạo của trái_đất được phóng lên vũ_trụ năm nào
oos	người châu_âu đầu_tiên đến châu úc
oos	việt_nam quan_hệ với bao_nhiêu tổ_chức phi_chính_phủ
oos	bên em có hỗ trợ cài đặt và hướng dẫn sử dụng không ?
oos	nhà_thờ công_giáo nào thuộc tỉnh phú_yên
oos	cho anh xin hồ sơ cks từ xa nha
oos	tượng_đài chiến_thắng điện_biên_phủ được dựng ở ngọn đồi nào
oos	người lái_đò sông đà
oos	tháp pisa chủ_yếu nghiêng về hướng nào
oos	việt_nam xếp_hạng bao_nhiêu về kinh_tế trên thế_giới
oos	hội_nghị trung_ương đảng tháng 10 1930 do ai chủ_trì
oos	trong lịch_sử hồ gươm là phân nhánh của sông nào
oos	tôn_giáo chủ_yếu ở méxico là gì
oos	theresa may được bổ_nhiệm là thủ_tướng anh vào năm nào
oos	mưa sao_băng xuất_hiện vào thời_điểm nào
oos	chúa đầu_tiên mở ra cơ_đồ gần 400 năm của nhà_nguyễn
oos	cuộc khởi_nghĩa hương_khê kết_thúc năm nào
oos	ngôn_ngữ silbo gomero tồn_tại ở nước nào
oos	thành_phố nào lớn nhất việt_nam
oos	tổng_thống mỹ gần nhất đến việt_nam là ai
oos	thành_phố nào từng được vua quang trung chọn làm kinh_đô
oos	ở an_giang khu_vực nào có món gà đốt trứ_danh
oos	tỉnh_lỵ của hậu_giang hiện_nay là thành_phố nào
oos	vùng hồ tuyền lâm được công_nhận là khu du_lịch quốc_gia thứ mấy
oos	chân đà_điểu có mấy móng
oos	quốc_gia nào có diện_tích rộng nhất đông nam á
oos	cảnh_sát biển thuộc biên_chế của lực_lượng nào
oos	sông thạch hãn nằm ở tỉnh nào nước ta
oos	iran có bao_nhiêu di_sản thế_giới được unesco công_nhận
oos	"bản giao_hưởng "" anh_hùng "" được beethoven viết để_dành tặng riêng cho ai"
oos	phần_lớn lãnh_thổ nước mỹ từng là thuộc địa của nước nào
oos	quốc_ca của nước ta mang tên gì gì do ai sáng_tác
oos	đại tây dương thông với thái_bình_dương qua kênh đào nổi_tiếng nào
oos	phần_lớn người_dân saudi arabia là người theo tôn_giáo nào
oos	hoang_mạc lớn nhất ở châu_phi tên là gì
oos	thế_vận_hội hiện_đại được tổ_chức lần đầu_tiên vào thời_gian nào
oos	hội_nghị ianta được triệu_tập ở đâu
oos	thành_phố nào là tỉnh_lỵ trực_thuộc tỉnh nghệ_an
oos	thành_phố của gia_lai tên là gì
oos	vua lê_huyền tông có tên thật là gì
oos	đại việt sử_ký toàn thư được phát_hành vào đời vua nào
oos	sài_gòn có mấy quận
oos	cái này là phần mềm cài lên máy hả e?
oos	hiệp_định giơnevơ về đông dương được ký năm bao_nhiêu
oos	vị tướng giữ vai_trò nhiếp_chính cho đinh toàn khi mới lên_ngôi
oos	giám_đốc công_an hiện_tại của đà_nẵng là người nào
oos	tỉnh an_giang có bao_nhiêu huyện_thị thành_phố
oos	hoàng_đế thứ_bảy của nhà hán trong lịch_sử trung_quốc là ai
oos	quảng_ngãi tái_lập vào ngày_tháng năm nào
oos	fifa world_cup tổ_chức mấy năm 1 lần
oos	nhật_bản có dân_số đứng thứ mấy trên thế_giới
oos	ai phát_minh ra đèn_điện
oos	voi ma_mút từng sống ở châu_lục nào
oos	sông gì có lưu_vực rộng nhất trên thế_giới
oos	hồ xuân hương nằm ở đâu
oos	mỹ tâm sinh năm bao_nhiêu
oos	cuốn sách toán_học đầu_tiên của nước ta
oos	ngôn_ngữ thông_dụng ở philippines hiện_nay là gì
oos	lý bí lên_ngôi đặt niên_hiệu là gì
oos	lăng và đền thờ kinh dương_vương thuộc tỉnh nào hiện_nay
oos	chúa trịnh cuối_cùng là ai
oos	cộng_hoà czech thuộc khu_vực nào của châu_âu
oos	zlatan ibrahimović là ai
oos	"tác_giả của bức tranh nổi_tiếng "" hoa hướng_dương "" là ai"
oos	địa_danh hà_nội lần đầu xuất_hiện từ thời vua nào
oos	việt_nam là thành_viên thứ bao_nhiêu của wto
oos	ai là vị vua thứ ba của vương_triều ma ta ga
oos	rùa thần hùng vương tặng vua nghiêu dài bao_nhiêu
oos	khu_vực nào ở nước ta có tỷ_lệ người thái cư_trú đông nhất
oos	độ tuổi kết_hôn của công_dân việt_nam là bao_nhiêu
oos	triều_tiên có tên đầy_đủ là gì
oos	đường_cao tông là ai
oos	nếu chị mua phần mềm kết hợp cùng hóa đơn luôn thì có ưu đãi hơn ko em
oos	giải nobel hoà_bình 2009 đã được trao cho ai
oos	con sông nào dài nhất châu_á
oos	thành_phố nào là thủ_đô của philippines
oos	ai là người lãnh_đạo kết_thúc thời_kì bắc_thuộc
oos	uỷ_ban olympic quốc_tế được thành_lập vào năm nào
oos	đại_lục nào được phát_hiện muộn nhất
oos	tết đoan ngọ hay tết diệt sâu_bọ là ngày nào trong năm
oos	nga có biên_giới biển với quốc_gia nào
oos	cồng và chiêng khác nhau ở điểm cơ_bản nào
oos	tên của thủ_đô athens được đặt theo tên nữ_thần nào trong thần_thoại hy_lạp
oos	ngôn_ngữ chính_thức của ethiopia
oos	ông vua nhạc rock là ai
oos	sông nào ở quảng_bình chảy ngược
oos	ai là thủ_tướng của estonia
oos	thủ_lĩnh nào từng chọn vùng đồng_tháp_mười làm căn_cứ chống pháp
oos	môn đua ngựa có nguồn_gốc từ nước nào
oos	đâu là tên thật của ca_sĩ bảo thy
oos	thành_phố nào đông dân nhất việt_nam
oos	thành_phố nào được mệnh_danh là thành_phố ngàn hoa
oos	những hòn đảo lớn của nhật_bản là gì
oos	ngoài các phương_tiện công_cộng phương_tiện di_chuyển chính ở triều_tiên là gì
oos	cơ_quan nào giải_thích luật do quốc_hội ban_hành
oos	trụ_sở chính của tổ_chức thương_mại thế_giới wto được đặt tại đâu
oos	mặt_trận việt minh được thành_lập khi nào
oos	đại việt sử_ký toàn thư được phát_hành vào đời vua nào
oos	tỉnh bắc_kạn tiếp_giáp lãnh_thổ với tỉnh nào sau đây
oos	quốc_đảo singapore nằm trên bán_đảo nào
oos	người việt_nam đầu_tiên được unessco công_nhận là danh_nhân văn_hoá thế_giới
oos	instagram của selena gomez có bao_nhiêu lượt follow
oos	bài hát 19 tháng 8 là sáng_tác của ai
oos	người ai_cập xây_dựng kim_tự_tháp để làm_gì
oos	thành_phần chính của phở là gì
oos	phần mềm có dùng cho nhiều công ty không em?
oos	ai là vua thứ hai của nhà đường
oos	ai là người có công_khai mở đất hà_tiên khoảng cuối thế_kỷ 17 đầu thế_kỷ 18
oos	trung_quốc có biên_giới với những nước nào
oos	hiện_nay ở việt_nam có bao_nhiêu tổ_chức tôn_giáo
oos	vườn_quốc_gia cúc phương nằm ở đâu
oos	việt_nam bình_thường_hoá quan_hệ với trung_quốc năm nào
oos	đội_tuyển quốc_gia bahrain đã mấy lần giành vé tham_dự vòng chung_kết world_cup
oos	tên nghĩa tiếng việt gắn liền với địa_danh him lam
oos	theo thần_thoại dionysos là con trai của vị thần nào
oos	vườn_quốc_gia cát bà nằm ở địa_phận nào nước ta
oos	nước nào tiến_hành cách_mạng_công_nghiệp đầu_tiên trên thế_giới
oos	ai là giám_đốc_điều_hành của motorola
oos	nhà chiêm_tinh thiên_văn_học nổi_tiếng tycho brahe là người nước nào
oos	quân_đội nhân_dân việt_nam có bao_nhiêu binh_chủng
oos	nước sản_xuất ngô lớn nhất thế_giới
oos	mozambique thuộc khu_vực địa_lý nào
oos	ai là quán_quân giọng hát việt mùa 2
oos	ban chỉ_đạo trung_ương về phòng_chống tham_nhũng được thành_lập khi nào
oos	động_vật nào lớn nhất thế_giới
oos	đinh đức thiện mất ngày nào
oos	các trường hợp xử lý sai xót hiện nay cqt đang hướng dẫn xử lý như thế nào, và trên phần mềm hóa đơn của misa thao tác như thế nào
oos	nước nào lấy gà trống làm con vật biểu_tượng quốc_gia
oos	hóa đơn điện tử misa có gì khác so với nhà cung cấp khác
oos	có bao_nhiêu mảnh lục_địa trên trái_đất
oos	bên chị mua thì bên em có hỗ trợ kê khai quý đầu k phát sinh chi phí gì không
oos	thủ_đô của pháp là thành_phố nào
oos	singapore có bao_nhiêu dân
oos	danh_tướng giúp nhà hậu trần đánh giặc_minh
oos	người đầu_tiên nhận huân_chương sao_vàng ở nước ta là ai
